CustomerAge,Channel,TransactionType,Location,TransactionDuration,Cluster,AccountBalance
-1.218414953583275,Branch,Credit,20,1.9207579004275468,1,-1.0246571573609522
0.6366998593883324,ATM,Debit,0,-0.6382190255094659,2,1.7232720615590718
0.29940625702985835,ATM,Debit,25,0.062283038015191215,1,2.3811466305758815
-1.49949295554867,Online,Debit,28,-0.7382907488701311,0,-0.8629409620821399
-1.330846154369433,Branch,Debit,35,-1.4530887728748834,0,-1.0547866444665035
1.3675026644983594,Online,Debit,39,-0.02349272486537904,0,0.43478842994026223
-1.218414953583275,Online,Debit,6,0.005099196094811046,2,-1.2436196345396575
-0.8249057508317219,Online,Debit,6,1.8063902165867864,2,0.08421616864718882
1.9858742688222286,ATM,Debit,11,-1.4102008914345983,2,-0.7888005272983668
-1.49949295554867,ATM,Debit,5,2.4925963196313483,2,-1.2236307415539647
1.1988558633191224,Online,Credit,28,-1.4673847333549783,0,-1.0378309557396708
1.3675026644983594,Branch,Credit,17,0.662713378179183,1,0.24708103299444523
-1.387061754762512,ATM,Debit,20,-0.39518769734785014,1,-0.8858989594902843
1.8172274676429916,Branch,Debit,34,2.5211882405915387,0,-0.7876800621579424
-0.2065341465078527,Online,Debit,27,0.319610326656902,0,-1.2031213578966329
1.1988558633191224,ATM,Debit,22,0.30531436617680696,1,1.2818318721730073
0.5242686586021743,Online,Debit,30,-0.39518769734785014,0,-0.17130885521904593
1.9858742688222286,Online,Debit,41,-0.09497252726585426,0,0.34318207173184323
-0.5438277488663268,Branch,Credit,0,2.4783003591512536,2,-0.5964112783012575
-1.387061754762512,Online,Debit,35,0.5769376152986128,0,-1.158448899906673
0.9177778613537274,Branch,Debit,37,2.078013465708592,0,1.9974424458398725
-0.43139654808016875,ATM,Debit,40,1.7920942561066913,0,1.0122894960809155
-0.48761214847324774,Online,Credit,39,0.7341931805796582,0,0.9987413546575701
-1.387061754762512,Online,Credit,27,-0.681106906949751,0,-1.0158806077598714
1.3112870641052805,Branch,Credit,22,0.13376284041566644,1,1.8086581716423895
-1.218414953583275,Branch,Debit,5,0.03369111705500113,2,-1.154423430180206
0.9739934617468065,Online,Debit,42,-0.29511597398718487,0,0.9118142845069873
0.46805305820909543,Online,Credit,21,0.8199689434602284,1,1.2780371618576118
-0.6562589496524849,Branch,Debit,11,2.363932675310493,2,0.049597128999571326
0.6366998593883324,Branch,Credit,40,-0.9527301560715568,0,-1.04278202710388
1.4237182648914386,Branch,Debit,26,0.07657899849528625,1,0.46335900902435334
0.3556218574229374,Branch,Debit,18,0.24813052425642676,1,-0.9329969552899499
-0.6000433492594058,ATM,Debit,22,0.648417417699088,1,-1.2823923435865594
1.7047962668568335,Branch,Debit,3,2.120901347148877,2,0.14239318017173608
0.46805305820909543,Online,Credit,6,0.6055295362588028,2,-0.9754336109859739
-0.7686901504386429,Branch,Debit,15,-1.1957614842331725,1,-0.2710661486251969
-1.274630553976354,ATM,Debit,11,-0.15215636918623443,2,-0.9046596996103863
-0.7686901504386429,Branch,Debit,15,-1.4673847333549783,1,0.4387626197976024
0.6366998593883324,Branch,Debit,20,-0.33800385542746997,1,0.10312305639430257
1.7610118672499127,Online,Debit,6,-1.0956897608725071,2,0.05871468973034668
-1.274630553976354,Branch,Debit,10,-1.1957614842331725,2,-1.079762504724794
-1.162199353190196,Online,Debit,6,-1.4387928123947882,2,-0.8482056916885051
-1.0497681524040379,Branch,Debit,32,-1.5102726147952634,0,-1.1093279132699487
-0.8811213512248008,ATM,Debit,12,-0.19504425062651956,2,-0.6883355716982638
-1.443277355155591,ATM,Debit,3,0.6341214572189929,2,-1.113781569903626
1.4799338652845175,Online,Debit,31,-1.052801879432222,0,-1.008042479763814
0.5242686586021743,Online,Credit,30,-0.9384341955914618,0,-1.1250169892293451
-0.2065341465078527,Online,Debit,30,0.04798707753509617,0,2.397333121265809
0.7491310601744904,ATM,Debit,0,-0.5381473021488006,2,1.777359503520743
1.5923650660706756,Branch,Debit,17,-0.2808200135070898,1,0.7105690021116502
-1.443277355155591,Branch,Credit,41,1.1630719949825095,0,-0.8107226713501464
0.8053466605675694,ATM,Debit,19,2.564076122031824,1,0.5677237986715628
0.8053466605675694,ATM,Debit,32,-0.15215636918623443,0,-0.4881620385676804
1.8734430680360705,Online,Debit,17,-0.8955463141511766,1,0.15688999917393048
0.9739934617468065,ATM,Debit,23,-0.9670261165516518,1,-0.9616649661253823
0.8615622609606484,ATM,Credit,30,1.7920942561066913,0,-0.9928585105153183
-0.37518094768708976,ATM,Debit,20,1.649134651305741,1,0.7073999061996032
1.9296586684291497,Branch,Debit,42,0.648417417699088,0,0.14358800112239445
0.24319065663677936,Branch,Credit,21,0.30531436617680696,1,1.2116758832204002
-0.0941029457216947,Branch,Credit,19,-0.2665240530269948,1,1.336847479765877
-1.105983752797117,Online,Credit,41,-1.367313009994313,0,-1.2361173896863817
0.4118374578160164,Branch,Debit,17,0.17665072185595154,1,0.6082630992098887
0.29940625702985835,Branch,Credit,20,0.1623547613758565,1,1.6078974840103022
1.3675026644983594,Branch,Debit,7,0.648417417699088,2,0.5513834683742537
0.9739934617468065,Branch,Debit,40,-0.6382190255094659,0,-0.6030058694709858
0.9739934617468065,Online,Debit,11,-1.2529453261535526,2,0.40016939029264476
0.46805305820909543,Branch,Debit,7,1.663430611785836,2,0.5945098383100353
-1.443277355155591,ATM,Debit,20,-1.5102726147952634,1,-1.040289825464309
-0.0941029457216947,Online,Debit,1,0.5912335757787078,2,0.21603876421843404
0.8053466605675694,Branch,Debit,40,0.44827397097775734,0,0.5505629904682222
1.0864246625329645,Branch,Debit,39,-0.18074829014642452,0,-0.04388094443198211
0.8615622609606484,Branch,Debit,22,-0.2808200135070898,1,0.7725766198599819
1.3112870641052805,ATM,Debit,10,-0.8097705512706064,2,-0.8631127496437153
-0.7686901504386429,ATM,Debit,28,-0.16645232966632947,0,1.165570152888341
0.07454385545754233,ATM,Debit,15,0.333906287136997,1,0.3223470609055553
0.5242686586021743,ATM,Debit,18,1.348919481223745,1,1.1097391953763525
1.0302090621398854,ATM,Credit,33,-0.8383624722307964,0,0.21663104670685043
1.1426402629260435,ATM,Debit,32,0.5483456943384226,0,2.158092019840844
-0.2627497469009317,ATM,Debit,12,0.3624982080971871,2,1.6374475085947187
0.9177778613537274,ATM,Debit,25,-0.681106906949751,1,-0.9550703749556541
0.5804842589952534,ATM,Debit,21,0.7341931805796582,1,0.4082536616605117
0.6929154597814113,Online,Credit,11,0.41968205001756725,2,0.5284357269399347
-1.105983752797117,ATM,Debit,1,1.1773679554626044,2,-1.203444421072133
1.7047962668568335,Branch,Debit,30,-0.29511597398718487,0,0.5664443659368447
0.29940625702985835,ATM,Debit,13,-0.19504425062651956,1,0.8413865122480068
-0.6562589496524849,Online,Credit,19,0.5912335757787078,1,0.006827154154222196
1.0302090621398854,ATM,Debit,29,0.8628568249005136,0,0.7259350148955466
-0.03788734532861569,Branch,Debit,5,-1.1099857213526023,2,0.19466787875976924
1.7610118672499127,Online,Credit,25,-1.1814655237530776,1,-0.5230169656132818
1.0864246625329645,ATM,Debit,8,0.1623547613758565,2,0.2670289020848365
-0.9373369516178799,Online,Debit,41,-1.4959766543151685,0,0.8215001790005679
0.7491310601744904,ATM,Debit,6,-0.7954745907905113,2,-1.2523090083632225
0.6929154597814113,Branch,Debit,16,-0.009196764385283997,1,-0.6668287945864125
-0.2065341465078527,Branch,Debit,36,2.4640043986711584,0,1.2757782836225684
-1.274630553976354,ATM,Debit,4,0.8056729829801335,2,-1.1881835320199468
0.18697505624370037,ATM,Debit,23,-0.4952594207085154,1,-1.0239110352651548
-1.330846154369433,ATM,Debit,4,-0.8240665117507014,2,-1.2162284924454863
-0.0941029457216947,ATM,Debit,28,0.5626416548185177,0,2.149715453218953
-0.2627497469009317,Branch,Debit,31,0.062283038015191215,0,2.4846114585199124
0.07454385545754233,Branch,Credit,10,-1.2100574447132675,2,-0.5273885744563559
0.3556218574229374,ATM,Debit,13,0.30531436617680696,1,2.5200150801651726
-0.3189653472940107,ATM,Debit,38,-1.009913997991937,0,2.3150340593039354
0.6366998593883324,ATM,Credit,25,0.5912335757787078,1,0.4158789781996921
0.18697505624370037,Branch,Debit,22,-1.5674564567156437,1,-0.46183495375789396
0.5242686586021743,Branch,Debit,41,-1.5102726147952634,0,-1.098566832733654
0.46805305820909543,Online,Credit,13,0.7198972200995631,1,-0.9162258740919744
-0.7124745500455638,Online,Credit,21,0.34820224761709206,1,0.43739857527882486
-0.5438277488663268,Online,Debit,19,-0.4952594207085154,1,2.1437131445376414
-0.7124745500455638,Branch,Debit,32,0.14805880089576146,0,-1.1281194213115269
-1.330846154369433,ATM,Debit,26,2.321044793870208,1,-0.9762130649967038
0.6366998593883324,Online,Credit,22,0.9915204692213689,1,0.548957930564548
0.8053466605675694,Branch,Debit,21,0.5197537733782326,1,-1.01546011283303
1.8172274676429916,Branch,Credit,1,-0.9241382351113667,2,0.3931696881568133
-1.274630553976354,Branch,Debit,30,-0.5524432626288956,0,0.9218753948296987
-1.218414953583275,Online,Debit,14,-0.6525149859895609,1,-1.0913389351802076
0.46805305820909543,Online,Credit,41,0.9343366273009888,0,-1.180681287166671
0.3556218574229374,ATM,Debit,1,0.5483456943384226,2,-0.5902935899144099
0.6929154597814113,Online,Debit,31,-0.02349272486537904,0,0.273220946281918
-1.0497681524040379,Branch,Credit,15,0.20524264281614163,1,0.3833162613040662
1.2550714637122016,Branch,Debit,37,0.333906287136997,0,-0.417926565817926
-1.49949295554867,ATM,Debit,39,-1.5245685752753584,0,-1.1179249833290852
-1.49949295554867,Online,Debit,1,-0.7811786303104162,2,-1.1187249492874658
-0.3189653472940107,Branch,Credit,18,-0.4809634602284204,1,0.870677573493332
0.7491310601744904,Online,Debit,42,-1.5245685752753584,0,-0.9244691130541347
-1.49949295554867,Online,Debit,38,0.40538608953747224,0,-1.180189000423052
0.8053466605675694,ATM,Debit,22,1.36321544170384,1,1.9317170375798352
0.5242686586021743,Branch,Credit,32,-1.0813938003924122,0,-1.2515090424048418
-1.218414953583275,ATM,Debit,4,0.4911618524180425,2,-1.0310799609691053
0.8053466605675694,ATM,Debit,20,0.5912335757787078,1,0.4094305346569755
-1.105983752797117,Online,Credit,39,-0.8383624722307964,0,-1.1935217663960642
1.9296586684291497,Branch,Debit,34,-1.2815372471137427,0,0.48204026534730865
-0.0941029457216947,Branch,Debit,21,0.6913052991393731,1,0.5017189151247834
-0.03788734532861569,ATM,Debit,13,0.5197537733782326,1,1.00787686334254
1.9296586684291497,Online,Credit,5,0.13376284041566644,2,0.03189788217039772
-0.0941029457216947,Online,Debit,19,-1.395904930954503,1,1.1609293247323507
-1.0497681524040379,Online,Credit,42,-0.9527301560715568,0,0.2947713112825272
1.5361494656775965,Branch,Debit,10,-1.4530887728748834,2,0.6015197964196921
0.9177778613537274,Online,Debit,37,-0.3094119344672799,0,-0.22575525626460632
-0.15031854611477372,ATM,Debit,38,1.8063902165867864,0,0.8178105924168821
-0.9373369516178799,Online,Debit,12,1.2202558369028897,2,-1.2307227474542246
-0.5438277488663268,Online,Debit,3,0.8628568249005136,2,0.03254400852139742
0.5242686586021743,ATM,Credit,18,0.7770810620199433,1,-1.2283100296118006
0.07454385545754233,Branch,Debit,27,0.11946687993557138,0,0.4483801592523657
1.7610118672499127,Online,Debit,10,-1.4244968519146932,2,-0.31705649925171986
1.3675026644983594,Branch,Debit,14,1.9064619399474516,1,-0.2737634697412755
1.5361494656775965,ATM,Debit,33,-0.03778868534547408,0,-0.6934507386436789
0.7491310601744904,Branch,Debit,42,-0.9384341955914618,0,0.025018687727014724
0.018328255064463315,ATM,Debit,39,0.4625699314578524,0,0.2829513014487605
-1.105983752797117,Online,Debit,30,-0.15215636918623443,0,0.2214821223262618
-1.0497681524040379,Online,Credit,35,-0.7668826698303213,0,-0.8826914036763924
0.7491310601744904,Branch,Credit,30,1.1201841135422244,0,0.8480605872148816
0.46805305820909543,Branch,Debit,36,-0.9670261165516518,0,2.4351776646815133
1.0864246625329645,ATM,Debit,36,-1.3101291680739329,0,0.8048931933837986
1.0302090621398854,Branch,Debit,24,0.13376284041566644,1,-0.16012471576245382
-0.43139654808016875,Branch,Credit,27,-0.33800385542746997,0,1.7408277247546897
-1.274630553976354,Online,Credit,37,1.6348386908256458,0,-1.1874579218717998
-1.330846154369433,Branch,Debit,41,-1.4673847333549783,0,-1.102061555814657
-1.105983752797117,ATM,Debit,4,-0.5667392231089906,2,-1.163089728062664
-1.105983752797117,Online,Debit,29,0.0908749589753813,0,-1.1889245261288313
0.46805305820909543,ATM,Debit,19,-0.46666749974832533,1,-0.5077868444825717
1.3112870641052805,Online,Debit,9,-0.8955463141511766,2,0.19993688531256545
-1.274630553976354,ATM,Debit,20,-1.1814655237530776,1,1.1328023165162076
0.3556218574229374,Branch,Debit,13,-0.681106906949751,1,0.05454307237686756
-0.6000433492594058,ATM,Debit,31,-0.20934021110661458,0,-0.798351402923265
0.6366998593883324,ATM,Debit,37,-1.367313009994313,0,0.4392805464757847
-0.9935525520109589,Branch,Debit,28,-0.38089173686775507,0,-0.8924089388759531
1.5923650660706756,ATM,Debit,42,-0.42377961830804023,0,-0.26797140852338425
0.3556218574229374,Branch,Credit,13,2.378228635790588,1,0.7253965762697134
-0.3189653472940107,Online,Credit,15,-0.18074829014642452,1,0.9558995879954431
-1.162199353190196,Online,Debit,31,0.7198972200995631,0,-0.8285629378194193
-0.43139654808016875,Branch,Debit,23,-0.5381473021488006,1,1.900536313157181
-1.330846154369433,Online,Debit,26,-0.5238513416687055,1,-0.09652485807772934
1.8734430680360705,Branch,Debit,41,0.0908749589753813,0,-0.7214495471870045
-0.8249057508317219,Branch,Debit,8,-0.9241382351113667,2,1.8642147818545483
-0.7686901504386429,Branch,Credit,13,-1.5245685752753584,1,-0.14544072523794588
-0.48761214847324774,Online,Debit,28,1.33462352074365,0,-0.7862416618289311
1.4237182648914386,Branch,Debit,36,0.7198972200995631,0,1.2548253290972886
0.9739934617468065,ATM,Debit,29,0.2767224452166169,0,-0.7216777426046196
-0.9935525520109589,Online,Debit,10,0.47686589193794743,2,-1.2487630054130925
0.29940625702985835,Branch,Debit,9,0.34820224761709206,2,2.399648407356892
-1.443277355155591,Online,Debit,21,0.40538608953747224,1,-0.9181616891515175
0.07454385545754233,Branch,Debit,20,0.8485608644204186,1,0.4847863023390579
-1.330846154369433,Branch,Debit,38,-0.9813220770317469,0,-1.0663399989808098
-0.15031854611477372,ATM,Debit,15,0.2767224452166169,1,0.7001181647835736
-1.387061754762512,ATM,Debit,7,-0.7954745907905113,2,-1.2544960947814876
0.5242686586021743,Online,Debit,8,-1.353017049514218,2,0.37739087242644465
1.1426402629260435,Online,Debit,21,-1.2815372471137427,1,-0.29985466715307774
-0.9935525520109589,Branch,Debit,33,0.40538608953747224,0,-1.0220905999111474
0.7491310601744904,ATM,Debit,28,1.7777982956265963,0,-0.63783772057548
0.18697505624370037,Branch,Debit,17,-0.9241382351113667,1,0.34487687140648954
0.46805305820909543,Branch,Credit,20,2.3067488333901127,1,-0.88832449729999
-0.6562589496524849,ATM,Debit,21,-0.681106906949751,1,0.46791009740937195
-0.3189653472940107,ATM,Debit,40,0.8199689434602284,0,1.0049744227499533
-0.7686901504386429,Branch,Debit,20,-0.12356444822604433,1,2.3719188181264834
-0.8811213512248008,Branch,Debit,20,-0.9241382351113667,1,1.2822215991783725
1.6485806664637546,ATM,Debit,6,0.11946687993557138,2,0.5754491109555406
0.46805305820909543,Online,Debit,18,-0.1092684877459493,1,-0.1733959458925137
-1.0497681524040379,Branch,Debit,23,-0.9527301560715568,1,-1.0097526633991984
-1.0497681524040379,Branch,Debit,30,2.435412477710968,0,0.08042658631870557
-0.43139654808016875,Online,Debit,41,-0.995618037511842,0,-0.3746489202682197
0.5804842589952534,Branch,Debit,1,0.04798707753509617,2,-0.7716294631212008
-1.330846154369433,ATM,Debit,16,0.662713378179183,1,-0.8490748854702073
-0.43139654808016875,ATM,Debit,11,-1.2386493656734576,2,-0.398532519314106
1.3675026644983594,Branch,Debit,10,0.662713378179183,2,-0.39729154648123327
1.4799338652845175,Online,Debit,42,-1.2815372471137427,0,0.42014033532414324
-1.0497681524040379,Branch,Debit,26,0.8199689434602284,1,-0.9408709791943961
0.7491310601744904,Branch,Debit,1,0.6341214572189929,2,1.4549604023260267
0.5804842589952534,Online,Debit,35,1.692022532746026,0,-0.7380719167645119
1.1426402629260435,ATM,Debit,36,2.335340754350303,0,1.99461436105752
-0.9935525520109589,Branch,Debit,20,-1.0813938003924122,1,-0.5938601048121906
0.07454385545754233,Online,Debit,35,-0.8240665117507014,0,-0.3924532908291037
0.13075945585062135,ATM,Debit,15,0.5054578128981375,1,-0.767532201577956
1.8172274676429916,ATM,Debit,15,1.5490629279450756,1,-0.5202145207654928
-0.15031854611477372,Branch,Debit,38,1.992237702828022,0,0.43162446201512816
-0.9935525520109589,ATM,Debit,22,-1.4530887728748834,1,-1.1199095142642987
1.7047962668568335,Branch,Debit,26,-1.1528736027928874,1,0.08038299842994787
0.46805305820909543,ATM,Debit,24,0.34820224761709206,1,0.6033068998587672
